Normalized-losses,Wheel-base,Length,Width,Height,Curb-weight,Engine-size,Bore,Stroke,Compression-ratio,Horsepower,Peak-rpm,City-mpg,Highway-mpg,Price,Make_audi,Make_bmw,Make_chevrolet,Make_dodge,Make_honda,Make_jaguar,Make_mazda,Make_mercedes-benz,Make_mitsubishi,Make_nissan,Make_peugot,Make_plymouth,Make_porsche,Make_saab,Make_subaru,Make_toyota,Make_volkswagen,Make_volvo,Fuel-type_diesel,Fuel-type_gas,Aspiration_std,Aspiration_turbo,Num-of-doors_four,Num-of-doors_two,Body-style_convertible,Body-style_hardtop,Body-style_hatchback,Body-style_sedan,Body-style_wagon,Drive-wheels_4wd,Drive-wheels_fwd,Drive-wheels_rwd,Engine-location_front,Engine-type_dohc,Engine-type_l,Engine-type_ohc,Engine-type_ohcf,Engine-type_ohcv,Num-of-cylinders_eight,Num-of-cylinders_five,Num-of-cylinders_four,Num-of-cylinders_six,Num-of-cylinders_three,Fuel-system_1bbl,Fuel-system_2bbl,Fuel-system_idi,Fuel-system_mfi,Fuel-system_mpfi,Fuel-system_spdi,label
0.518324607,0.455172414,0.577235772,0.51754386,0.471153846,0.372042068,0.277456647,0.32183908,0.8125,0.161290323,0.355263158,0.551020408,0.242424242,0.333333333,0.295009687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,empat
0.214659686,0.34137931,0.429268293,0.429824561,0.375,0.327782647,0.283236994,0.275862069,0.953125,0.096774194,0.25,0.673469388,0.333333333,0.416666667,0.092758367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,dua
0.277486911,0.631034483,0.551219512,0.50877193,0.480769231,0.517966696,0.456647399,0.977011494,0.625,0.032258065,0.473684211,0.346938776,0.090909091,0.25,0.439641927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,dua
0.062827225,0.313793103,0.46504065,0.289473684,0.932692308,0.347063979,0.179190751,0.16091954,0.5234375,0.096774194,0.092105263,0.265306122,0.454545455,0.527777778,0.060124257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,dua
0.157068063,0.775862069,0.775609756,0.754385965,0.586538462,0.641542507,0.462427746,1,0.6171875,0.129032258,0.434210526,0.510204082,0.212121212,0.277777778,0.391709533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,satu
0.376963351,0,0.056910569,0.315789474,0.134615385,0.145048203,0.179190751,0,0.8203125,0.109677419,0.184210526,0.755102041,0.454545455,0.555555556,0.058019908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,empat
0.047120419,0.575862069,0.544715447,0.377192982,1,0.458808063,0.352601156,0.505747126,0.859375,0.064516129,0.263157895,0.346938776,0.242424242,0.333333333,0.127029194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,satu
0.465968586,0.244827586,0.263414634,0.307017544,0.115384615,0.209903593,0.167630058,0.068965517,0.6796875,0.122580645,0.131578947,0.551020408,0.454545455,0.555555556,0.037110027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.335078534,0.420689655,0.596747967,0.543859649,0.413461538,0.393076249,0.352601156,0.551724138,0.8046875,0.070967742,0.236842105,0.265306122,0.303030303,0.388888889,0.124490614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.539267016,0.272413793,0.448780488,0.324561404,0.307692308,0.340490798,0.213872832,0.379310345,0.5625,0.122580645,0.421052632,1,0.303030303,0.305555556,0.139621885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,tiga
0.361256545,0.406896552,0.570731707,0.464912281,0.25,0.459246275,0.49132948,0.816091954,0.890625,0.116129032,0.447368421,0.265306122,0.242424242,0.333333333,0.151012092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,empat
0.376963351,0.334482759,0.508943089,0.447368421,0.211538462,0.400964067,0.283236994,0.298850575,0.859375,0,0.447368421,0.551020408,0.212121212,0.333333333,0.13898724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,satu
0.146596859,0.806896552,0.809756098,0.877192982,0.894230769,0.991235758,0.705202312,0.770114943,1,0.903225806,0.493421053,0.081632653,0.181818182,0.194444444,0.7725967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,satu
0.329842932,0.272413793,0.393495935,0.307017544,0.490384615,0.2028922,0.208092486,0.275862069,0.7265625,0.122580645,0.138157895,0.428571429,0.454545455,0.527777778,0.072850558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,tiga
0.214659686,0.34137931,0.429268293,0.429824561,0.375,0.351007888,0.283236994,0.275862069,0.953125,0.096774194,0.25,0.673469388,0.333333333,0.416666667,0.132841205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,dua
0.094240838,0.231034483,0.263414634,0.307017544,0.605769231,0.329535495,0.271676301,0.816091954,0.21875,0.077419355,0.164473684,0.102040816,0.303030303,0.361111111,0.083004877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,empat
0.643979058,0.503448276,0.580487805,0.394736842,0.471153846,0.559596845,0.595375723,0.459770115,0.6484375,0.096774194,0.480263158,0.040816327,0.151515152,0.277777778,0.534003607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,dua
0.518324607,0.44137931,0.577235772,0.535087719,0.471153846,0.585451358,0.433526012,0.32183908,0.8125,0.032258065,0.440789474,0.551020408,0.060606061,0.111111111,0.411917964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,empat
